symbol,time,open,high,low,close,volume,ROC,Histogram,MACD,Signal,ADX,C-O,EMA_50,ATR_14
DAWN,2026-02-24 12:45:00,11.84,11.84,11.84,11.84,100.0,1.0670081092616357,0.02109621925005601,0.03132482863920849,0.010228609389152479,13.903622703555977,0.0,11.707494683125706,0.07444902689691332
DAWN,2026-02-24 13:05:00,11.8699,11.8699,11.8699,11.8699,1694.0,1.2790102389078406,0.02212248541955236,0.03788171616359293,0.015759230744040568,14.615087333203006,0.0,11.71386351908156,0.07126695354713378
DAWN,2026-02-24 13:45:00,11.76,11.77,11.76,11.77,430.0,0.943396226415083,0.015086973417239809,0.03461794751559033,0.01953097409835052,14.10732771887909,0.009999999999999787,11.716064949705812,0.07402645686519563
DAWN,2026-02-24 14:30:00,11.78,11.97,11.71,11.89,35709.0,2.2355975924333693,0.017366426213534285,0.04123900686526838,0.023872580651734095,14.994193150193464,0.11000000000000121,11.72288593207029,0.08731028137482448
DAWN,2026-02-24 14:35:00,11.97,12.045,11.89,12.0101,16685.0,2.6504273504273534,0.025331625970714495,0.05553711311512721,0.030205487144412718,16.220081171203113,0.040099999999998914,11.734149228851846,0.09214526127662269
DAWN,2026-02-24 14:40:00,12.03,12.09,11.958,12.025,10137.0,3.307560137457033,0.02967163870534907,0.06729503552609906,0.037623396820749985,17.5871351792275,-0.004999999999999005,11.745555141445891,0.09499202832829247
DAWN,2026-02-24 14:45:00,12.02,12.15,11.965,12.15,12414.0,4.381443298969079,0.03847064092647266,0.08571169797884082,0.047241057052368154,19.149609955139628,0.13000000000000078,11.761415724134288,0.10142116916198589
DAWN,2026-02-24 14:50:00,12.14,12.14,11.88,11.945,61869.0,-0.20885547201336951,0.02845568170434206,0.08281065918279573,0.05435497747845367,19.72100303410023,-0.19500000000000028,11.76861510750157,0.11346251422184402
DAWN,2026-02-24 14:55:00,11.92,12.01,11.9,11.935,37856.0,1.5744680851063952,0.019553084837791404,0.07879633352569293,0.059243248687901526,20.251582321706508,0.015000000000000568,11.775140005246607,0.11321519177742655
DAWN,2026-02-24 15:00:00,11.9,11.9651,11.89,11.92,5370.0,0.4212299915754114,0.011450730229649694,0.07355666147496365,0.06210593124531395,20.63616141288566,0.019999999999999574,11.780820789354584,0.11049267807903887
DAWN,2026-02-24 15:05:00,11.92,11.92,11.89,11.905,2199.0,0.5489864864864913,0.004248592252436803,0.06741667156085995,0.06316807930842315,20.993270568980588,-0.015000000000000568,11.78569056232107,0.10474320107339319
DAWN,2026-02-24 15:10:00,11.8801,11.95,11.67,11.705,93873.0,-1.3892282159074565,-0.013827710614283083,0.045883441040569295,0.05971115165485238,19.753119188672077,-0.17510000000000048,11.782526226543773,0.11726154385386504
DAWN,2026-02-24 15:15:00,11.69,11.74,11.67,11.725,10261.0,-0.38232795242141293,-0.023700737510780875,0.030085229766376287,0.05378596727715716,18.601550049814172,0.03500000000000014,11.780270296091077,0.11388571929287471
DAWN,2026-02-24 15:20:00,11.715,11.78,11.71,11.76,10477.0,-1.0933557611438216,-0.02690326583647481,0.02015688498156365,0.04706015081803846,17.360082029948092,0.04499999999999993,11.779475382518878,0.11075102505766928
DAWN,2026-02-24 15:25:00,11.765,11.85,11.765,11.85,9173.0,-1.3330446873881185,-0.02218568356547574,0.019328046361193785,0.041513729926669525,16.77939875658829,0.08499999999999908,11.782241053792648,0.10926880898212146
DAWN,2026-02-24 15:30:00,11.845,11.87,11.83,11.85,8125.0,-1.455301455301461,-0.018444256951630017,0.018458408737132004,0.03690266568876202,16.398014973329417,0.004999999999999005,11.784898267369407,0.10432103691196988
DAWN,2026-02-24 15:35:00,11.82,11.82,11.72,11.72,7381.0,-3.539094650205754,-0.023765055661739365,0.007196346111587815,0.03096140177332718,15.412633111779597,-0.09999999999999964,11.782353237276489,0.10615524856111481
DAWN,2026-02-24 15:40:00,11.71,11.758,11.71,11.74,9254.0,-1.716199246546668,-0.02486014163815762,-0.0001137752743698428,0.024746366363787776,14.582416029664403,0.02999999999999936,11.780692326010744,0.10200130223532078
DAWN,2026-02-24 15:45:00,11.75,11.76,11.7,11.7,5115.0,-1.9689987431922962,-0.027021625059906358,-0.00903066496109517,0.01799096009881119,13.90052115362067,-0.05000000000000071,11.777527921069145,0.09900120921851219
DAWN,2026-02-24 15:50:00,11.715,11.75,11.68,11.74,22129.0,-1.5100671140939603,-0.024571196353350106,-0.012723035342876443,0.011848161010473663,13.451449862584981,0.025000000000000355,11.776056237889962,0.09692969427433276
DAWN,2026-02-24 15:55:00,11.74,11.76,11.71,11.76,36818.0,-1.21797564048719,-0.020578916543919027,-0.01387548466942512,0.006703431874493906,12.923727992079122,0.019999999999999574,11.77542658150212,0.09357757325473749
DAWN,2026-02-24 16:00:00,11.78,11.8,11.77,11.7899,5532.0,0.725331055104661,-0.015150817853079392,-0.012235090441855334,0.0029157274112240577,12.010148988538289,0.00990000000000002,11.775994166541253,0.08975060373654202
DAWN,2026-02-24 16:05:00,11.76,11.76,11.695,11.73,13521.0,0.04264392324093702,-0.014803620038932515,-0.015588797637441587,-0.0007851775985090715,11.897513500762768,-0.02999999999999936,11.774190473735713,0.09011841775536038
DAWN,2026-02-24 16:10:00,11.74,11.75,11.69,11.69,14464.0,-0.5952380952380931,-0.016355521189519863,-0.0212295790854089,-0.004874057895889038,11.841029581050675,-0.05000000000000071,11.770888886530392,0.0879671022014061
DAWN,2026-02-24 16:15:00,11.69,11.69,11.67,11.69,6863.0,-1.3502109704641385,-0.016426403462954636,-0.025407062224582333,-0.008980658761627697,11.987795789253239,0.0,11.767716773333122,0.08311230918701992
DAWN,2026-02-24 16:20:00,11.6913,11.72,11.6913,11.72,14657.0,-1.0970464135021007,-0.013613327019648111,-0.025997317536187836,-0.012383990516539725,11.731644910601805,0.028700000000000614,11.765845527320058,0.07931857281651858
DAWN,2026-02-24 16:25:00,11.71,11.72,11.7,11.72,6079.0,0.0,-0.01102360962836143,-0.026163502551991513,-0.015139892923630082,11.493790523282616,0.009999999999999787,11.764047663503586,0.07508153190105306
DAWN,2026-02-24 16:30:00,11.73,11.74,11.69,11.71,9114.0,-0.25553662691651935,-0.009322698230640178,-0.026793265711930303,-0.017470567481290125,10.994525126603433,-0.019999999999999574,11.76192814728776,0.07328999390812076
DAWN,2026-02-24 16:35:00,11.71,11.775,11.71,11.75,5467.0,0.42735042735042583,-0.0050559062908033595,-0.023790450344794323,-0.018734544053990963,10.361195730271763,0.03999999999999915,11.761460376805887,0.0726978514861121
DAWN,2026-02-24 16:40:00,11.745,11.84,11.745,11.84,9506.0,0.8517887563884052,0.0037978642034641012,-0.013987213799660836,-0.017785078003124937,10.560470919112772,0.09500000000000064,11.764540362029186,0.074290862094247
DAWN,2026-02-24 16:45:00,11.84,11.84,11.785,11.8,7261.0,0.3401360544217802,0.006757582314589547,-0.009338100109888003,-0.01609568242447755,10.74551216589371,-0.03999999999999915,11.765930936067257,0.07291294337322933
DAWN,2026-02-24 16:50:00,11.81,11.81,11.78,11.78,2928.0,-0.0839701778641011,0.007128820643984379,-0.007184656619497076,-0.014313477263481455,10.836935284048186,-0.030000000000001137,11.766482664064618,0.06984773313228446
DAWN,2026-02-24 16:55:00,11.77,11.84,11.77,11.815,30677.0,0.7246376811594013,0.009351912552419454,-0.0026235865729571373,-0.011975499125376592,11.30135288002929,0.04499999999999993,11.768385304689534,0.0698586093371213
DAWN,2026-02-24 17:00:00,11.83,11.88,11.81,11.87,10984.0,1.5397775876817787,0.01387421063245528,0.005367264165192509,-0.008506946467262771,12.203780428062137,0.03999999999999915,11.77237019470171,0.06986870867018409
DAWN,2026-02-24 17:05:00,11.85,11.85,11.77,11.78,12523.0,0.7698887938408783,0.010315356873668935,0.004387249624823397,-0.005928107248845538,12.341163431630337,-0.07000000000000028,11.772669402752623,0.0720209437651709
DAWN,2026-02-24 17:10:00,11.775,11.78,11.75,11.75,9619.0,0.25597269624573205,0.0056835037391609515,0.0011762724251056511,-0.0045072313140553,12.13554780174232,-0.025000000000000355,11.771780406566245,0.06901944778194437
DAWN,2026-02-24 17:15:00,11.75,11.76,11.73,11.75,4729.0,0.25597269624573205,0.0025235008383425995,-0.001352855266127051,-0.0038763561044696505,11.614978684208197,0.0,11.770926272975412,0.0662323443689483
DAWN,2026-02-24 17:20:00,11.74,11.75,11.73,11.73,6018.0,0.1707941929974366,-0.0008304271219748104,-0.004914390006938163,-0.004083962884963353,11.13159307506937,-0.009999999999999787,11.769321321094024,0.06293003405688054
DAWN,2026-02-24 17:25:00,11.725,11.725,11.7,11.715,3318.0,-0.29787234042553123,-0.003809104076372469,-0.008845342980428939,-0.00503623890405647,10.501970160800767,-0.009999999999999787,11.767191073207984,0.06057788876710344
DAWN,2026-02-24 17:30:00,11.7,11.71,11.68,11.68,3616.0,-1.3513513513513487,-0.00766410535976094,-0.014616370603757645,-0.006952265243996705,10.243614737948432,-0.019999999999999574,11.763771815435122,0.05875089671231035
DAWN,2026-02-24 17:35:00,11.7,11.7,11.68,11.7,6487.0,-0.8474576271186529,-0.00833884466159908,-0.017375821070995556,-0.009036976409396475,10.003713273871265,0.0,11.761270959927863,0.055982975518573876
DAWN,2026-02-24 17:40:00,11.68,11.74,11.67,11.74,14195.0,-0.3395585738539819,-0.005689527226045866,-0.01614888544195381,-0.010459358215907943,9.544481753333754,0.0600000000000005,11.760436804636575,0.05698419155296148
DAWN,2026-02-24 17:45:00,11.745,11.75,11.73,11.74,6584.0,-0.6347862886161626,-0.0036353759922232685,-0.01500357820618703,-0.01136820221396376,9.294854657976146,-0.004999999999999005,11.759635361317493,0.05434246358489277
DAWN,2026-02-24 17:50:00,11.74,11.75,11.73,11.745,19866.0,-1.0530749789384952,-0.0017345713290254777,-0.013536416375245608,-0.01180184504622013,9.063058069429795,0.004999999999999005,11.759061425579551,0.05188943047168611
DAWN,2026-02-24 17:55:00,11.74,11.74,11.71,11.71,6231.0,-0.5942275042444711,-0.002578277760632141,-0.015024692247010307,-0.012446414486378166,8.42213544590903,-0.02999999999999936,11.757137448105844,0.05068304258085127
DAWN,2026-02-24 18:00:00,11.725,11.725,11.71,11.725,2095.0,-0.21276595744681437,-0.0019012024837139572,-0.014822917591020612,-0.012921715107306655,7.826993009782605,0.0,11.755877156023262,0.04813425382507609
DAWN,2026-02-24 18:05:00,11.71,11.71,11.685,11.69,4937.0,-0.5106382978723456,-0.003492974065007466,-0.017287932688565988,-0.013794958623558522,7.800043307676967,-0.02000000000000135,11.753293738139996,0.04755323569471346
DAWN,2026-02-24 18:10:00,11.71,11.71,11.65,11.655,7483.0,-0.6393861892583175,-0.006415410411142096,-0.021814221637486142,-0.015398811226344046,8.449257358397967,-0.05500000000000149,11.749439081742349,0.048442290287948254
DAWN,2026-02-24 18:15:00,11.67,11.68,11.655,11.68,6075.0,-0.2987622705932558,-0.006175000863164887,-0.023117562305300154,-0.016942561442135268,9.052098976924608,0.009999999999999787,11.74671598049755,0.04676784098166626
DAWN,2026-02-24 18:20:00,11.68,11.69,11.67,11.67,4259.0,-0.08561643835616195,-0.006184327606607431,-0.024672970950394557,-0.018488643343787126,9.338934847518157,-0.009999999999999787,11.743707510674117,0.044855852340118636
DAWN,2026-02-24 18:25:00,11.67,11.67,11.625,11.64,8902.0,-0.5128205128204999,-0.007611953238787501,-0.028003584892271505,-0.020391631653484003,10.454485926545265,-0.02999999999999936,11.73964054947121,0.04486614860153872
DAWN,2026-02-24 18:30:00,11.63,11.64,11.61,11.62,9985.0,-1.0221465076661107,-0.009198176823388776,-0.031889352682719974,-0.022691175859331197,11.74119237341659,-0.010000000000001563,11.734948763217437,0.04380428084428604
DAWN,2026-02-24 18:35:00,11.63,11.64,11.62,11.63,7284.0,-0.9369676320272524,-0.00886515965048986,-0.033772625422443525,-0.024907465771953664,12.935991216939964,0.0,11.730833125444205,0.04210397506969427
DAWN,2026-02-24 18:40:00,11.63,11.63,11.62,11.63,4869.0,-0.9791400595998145,-0.007964628009242976,-0.03486325078350738,-0.026898622774264407,14.045447285925954,0.0,11.726878885230708,0.03981083399328765
DAWN,2026-02-24 18:45:00,11.63,11.66,11.63,11.66,8491.0,-0.4269854824936026,-0.004822913737669993,-0.0329272649463519,-0.028104351208681905,14.115264131113937,0.02999999999999936,11.72425618384911,0.0391100601366242
DAWN,2026-02-24 18:50:00,11.67,11.7,11.67,11.69,2036.0,-0.29850746268657025,-0.00043017106990152904,-0.028642065046058818,-0.02821189397615729,13.107354590049836,0.019999999999999574,11.722912804090322,0.03917362726972241
DAWN,2026-02-24 18:55:00,11.68,11.7,11.6799,11.695,22440.0,0.04277159965784261,0.002921955982288775,-0.024559448998296318,-0.027481404980585093,12.17143858763317,0.015000000000000568,11.721818184322075,0.03781122532188504
DAWN,2026-02-24 19:00:00,11.69,11.72,11.69,11.72,13215.0,0.5577005577005689,0.0067158148351262395,-0.019086636436677296,-0.025802451271803535,11.805383361179535,0.030000000000001137,11.721746882976111,0.03725328065603619
DAWN,2026-02-24 19:05:00,11.71,11.74,11.71,11.73,9787.0,0.42808219178083196,0.009615090614976611,-0.01378358800308277,-0.02339867861805938,11.933530290563294,0.019999999999999574,11.722070534624107,0.036735189180604984
DAWN,2026-02-24 19:10:00,11.73,11.74,11.72,11.73,4714.0,0.5141388174807249,0.011141582853806793,-0.00947170005080089,-0.020613282904607684,12.052523867848212,0.0,11.722381494050612,0.03553981852484746
DAWN,2026-02-24 19:15:00,11.74,11.74,11.72,11.72,13830.0,0.6872852233676952,0.011064049159583395,-0.006783221455128441,-0.017847270614711835,12.163017903898494,-0.019999999999999574,11.72228810212706,0.03442983148735832
DAWN,2026-02-24 19:20:00,11.73,11.78,11.73,11.73,98348.0,0.9466437177280573,0.011236343600327214,-0.0038018411143028175,-0.015038184714630032,13.189659665596198,0.0,11.722590529494626,0.036256272095404066
DAWN,2026-02-24 19:25:00,11.74,11.79,11.67,11.67,35844.0,0.34393809114359186,0.007063347149628019,-0.0062090007775950085,-0.013272347927223028,12.382660771588146,-0.07000000000000028,11.720528155788955,0.04223796694573229
DAWN,2026-02-24 19:30:00,11.69,11.75,11.68,11.75,11464.0,1.0318142734307756,0.009303936057492948,-0.0016424278553568428,-0.010946363912849791,11.633304655723524,0.0600000000000005,11.721683914385466,0.04493525502103713
DAWN,2026-02-24 19:35:00,11.7401,11.7401,11.7,11.7,13121.0,0.34305317324183626,0.0071294787947956025,-0.0020345154193552872,-0.00916399421415089,10.937473976706377,-0.04010000000000069,11.720833564801723,0.04529702251953453
DAWN,2026-02-24 19:40:00,11.7,11.71,11.68,11.71,14554.0,0.17108639863132602,0.006114555073621966,-0.001520800372123432,-0.007635355445745398,10.566973188187264,0.010000000000001563,11.720408719123224,0.04420437805385358
DAWN,2026-02-24 19:45:00,11.71,11.71,11.7,11.7,4461.0,0.04275331338177146,0.00458931890670802,-0.0018987068123603734,-0.006488025719068393,10.222936741705231,-0.010000000000001563,11.719608377196822,0.04176120819286415
DAWN,2026-02-24 19:50:00,11.69,11.71,11.66,11.685,35755.0,-0.2986348122866911,0.0024946358802023757,-0.0033697308688154237,-0.005864366749017799,10.901104458023623,-0.004999999999999005,11.718251185934202,0.04234969332194533
DAWN,2026-02-24 19:55:00,11.685,11.74,11.67,11.73,24829.0,0.0,0.003976215388948477,-0.0008940975128322037,-0.00487031290178068,10.616729646389976,0.04499999999999993,11.718711923740704,0.044324715227520683
DAWN,2026-02-24 20:00:00,11.73,11.74,11.725,11.725,10966.0,-0.04262574595056412,0.004421714334967886,0.0006568300169291774,-0.0037648843180387087,10.35266732130159,-0.005000000000000782,11.718958514966559,0.04223009271126925
DAWN,2026-02-24 20:05:00,11.72,11.805,11.69,11.765,38223.0,0.38395904436860917,0.007056181155990542,0.005055342126949469,-0.002000839029041073,10.735984065470708,0.04499999999999993,11.720764063399242,0.04742794323189289
DAWN,2026-02-24 20:10:00,11.76,11.77,11.71,11.72,39000.0,-0.08525149190110604,0.00548396364102674,0.004854115522242353,-0.0006298481187843878,11.091921042199175,-0.03999999999999915,11.720734100128684,0.04832594728675759
DAWN,2026-02-24 20:15:00,11.715,11.75,11.695,11.75,14315.0,0.6855184233076184,0.006131321845281224,0.007034304187817142,0.0009029823425359181,10.979148565500513,0.03500000000000014,11.72188178247658,0.04880266533770346
DAWN,2026-02-24 20:20:00,11.75,11.77,11.72,11.77,28769.0,0.17021276595743373,0.007483780362336941,0.010257707795457094,0.0027739274331201533,11.336566369885727,0.019999999999999574,11.723768771399067,0.048888189242153136
DAWN,2026-02-24 20:25:00,11.77,11.85,11.76,11.85,63441.0,1.2820512820512775,0.013019286764898524,0.01904803588924331,0.006028749124344784,13.08159745616866,0.08000000000000007,11.728719015657926,0.0518247471534279
DAWN,2026-02-24 20:30:00,11.85,11.95,11.85,11.92,30378.0,1.7933390264730953,0.020218615924134053,0.03130201902951235,0.011083403105378298,15.806291704449054,0.07000000000000028,11.736220230730165,0.055265836642468744
DAWN,2026-02-24 20:35:00,11.92,11.99,11.89,11.95,83652.0,2.136752136752129,0.025484607354591533,0.04293916229861772,0.017454554944026184,18.663637305605487,0.02999999999999936,11.744603751093688,0.05846113402514952
DAWN,2026-02-24 20:40:00,11.9591,12.04,11.95,11.98,62970.0,2.5246041934103625,0.029204683604036642,0.05396040944907199,0.024755725845035347,21.671246157121516,0.02090000000000103,11.753834976540995,0.06071391016621026
DAWN,2026-02-24 20:45:00,11.98,12.08,11.9663,12.02,102225.0,2.4722932651321416,0.03233241087999031,0.06517123944502323,0.032838828565032924,24.711145289658052,0.03999999999999915,11.764272820598212,0.06449863086862379
DAWN,2026-02-24 20:50:00,12.02,12.1,11.99,12.07,75288.0,2.9424307036247432,0.03548938919654214,0.0772005650607106,0.04171117586416846,27.649737831444185,0.05000000000000071,11.776262121751223,0.06774872866372204
DAWN,2026-02-24 20:55:00,12.06,12.06,12.0,12.01,194571.0,2.082447938801524,0.0313983769619543,0.08095914706661134,0.04956077010465704,30.37843090595988,-0.05000000000000071,11.785428313055096,0.06790953375917048
DAWN,2026-02-24 21:00:00,12.01,12.025,11.8,12.02,267258.0,2.5597269624573205,0.027374595503138678,0.08377901448358038,0.056404418980441705,28.829994074158126,0.009999999999999787,11.79462720273921,0.07913028134780113
DAWN,2026-02-24 21:05:00,12.08,12.08,12.08,12.08,325.0,2.8085106382978786,0.026732377215576517,0.08981989049991235,0.06308751328433583,27.996055580596355,0.0,11.805818292827869,0.07776383268010109
DAWN,2026-02-24 21:10:00,12.08,12.08,12.08,12.08,102.0,2.633814783347499,0.02435333503170048,0.09352918207396144,0.06917584704226096,27.221684122288995,0.0,11.81657051663854,0.07220927320295101
DAWN,2026-02-24 21:15:00,12.08,12.08,12.0642,12.0642,600.0,1.8075949367088562,0.019946573334916298,0.09410906371090633,0.07416249037599003,26.252175296068522,-0.01580000000000048,11.826281476770362,0.06818003940274026
DAWN,2026-02-24 21:20:00,12.07,12.45,12.07,12.45,4101.0,4.446308724832204,0.04008359757463739,0.12426698734428676,0.08418338976964937,28.004919068103018,0.379999999999999,11.850741026700936,0.09086717944540165
DAWN,2026-02-24 21:25:00,12.4025,12.4025,12.3,12.3,202.0,2.9288702928870425,0.04026371236125462,0.13451303022121763,0.09424931785996302,29.632466856420763,-0.10249999999999915,11.86835902565384,0.09509095234215857
DAWN,2026-02-24 21:35:00,12.11,12.2429,12.11,12.2429,400.0,2.194490818030048,0.03376267284118681,0.13645265891144653,0.10268998607025973,28.947331595821886,0.13290000000000113,11.883046907000749,0.10187017003200448
DAWN,2026-02-24 21:40:00,12.02,12.02,11.94,11.94,654.0,-0.6655574043261225,0.00765147674398621,0.11225433200024248,0.10460285525625627,26.90301250748801,-0.08000000000000007,11.88528036162817,0.11622944360114709
DAWN,2026-02-24 21:45:00,11.6,11.6048,11.6,11.6048,210.0,-3.8541839270919698,-0.03146094334231962,0.06527667607835674,0.09673761942067637,26.83049847640428,0.004799999999999471,11.8742811317604,0.13221305477249373
DAWN,2026-02-24 21:55:00,11.63,11.6301,11.6,11.6,16690.0,-3.413821815154039,-0.05551487907917102,0.02734402057171259,0.08285889965088361,26.578743375292586,-0.030000000000001137,11.863525008946267,0.12491926514588711
DAWN,2026-02-24 22:00:00,11.5001,11.52,11.5001,11.52,2672.0,-4.159733777038266,-0.07354206017869713,-0.009068675572487805,0.06447338460620933,26.78441369547314,0.019899999999999807,11.850053439967981,0.12313217477832374
DAWN,2026-02-24 22:10:00,11.5001,11.55,11.5001,11.55,5650.0,-4.387417218543044,-0.07965921335632498,-0.03510063208919689,0.04455858126712808,26.741570141596068,0.049900000000000944,11.838286638400609,0.11790130515130068
DAWN,2026-02-24 22:20:00,11.5,11.5384,11.5,11.5384,400.0,-4.483443708609281,-0.08046397584457807,-0.05602138853859451,0.024442587305983563,26.70226539355405,0.038399999999999324,11.826526378071174,0.11305121192620782
DAWN,2026-02-24 22:30:00,11.57,11.57,11.57,11.57,179.0,-4.096417499709881,-0.07495653103333638,-0.0692530764856869,0.005703454547649471,26.39570075935452,0.0,11.816466520107598,0.10723326821719303
DAWN,2026-02-24 22:35:00,11.72,11.73,11.72,11.73,2600.0,-5.783132530120472,-0.05741639720161634,-0.06606704195437096,-0.008650644752754618,24.88314677549462,0.009999999999999787,11.81307567618181,0.11100232048739354
DAWN,2026-02-25 00:35:00,11.5101,11.5101,11.5101,11.5101,2500.0,-6.4219512195122,-0.057367356703902986,-0.08035984063263335,-0.022992483928730365,24.59944198203316,0.0,11.801194277115858,0.1187807261668655
DAWN,2026-02-25 11:10:00,12.02,12.02,12.02,12.02,250.0,-1.8206470689134169,-0.021579082568801734,-0.04996633713973253,-0.028387254570930796,23.95878635429248,0.0,11.809774893699549,0.14671781715494653
DAWN,2026-02-25 12:25:00,11.6,11.6,11.6,11.6,11975.0,-2.8475711892797295,-0.02456109213115181,-0.05908861973487056,-0.03452752760371875,22.87708006651021,0.0,11.80154842727996,0.16623797307245036
DAWN,2026-02-25 12:40:00,11.98,11.98,11.98,11.98,100.0,3.233144905556329,-0.0005771317897618131,-0.03524894234092102,-0.034671810551159206,21.940939027913096,0.0,11.808546528170941,0.1815066892815611
DAWN,2026-02-25 13:15:00,11.74,11.74,11.74,11.74,166.0,1.206896551724146,-0.0005143389299282902,-0.035314734213569565,-0.034800395283641275,20.49188284907811,0.0,11.805858429026983,0.18568478290430676
DAWN,2026-02-25 13:25:00,11.65,11.65,11.65,11.65,245.0,1.128472222222232,-0.005874340267872778,-0.04214332061848225,-0.03626898035060947,19.429691833117182,0.0,11.799746333771024,0.17885015555399914
DAWN,2026-02-25 13:30:00,11.65,11.65,11.65,11.65,700.0,0.8658008658008587,-0.008595285271567714,-0.047013086940069115,-0.0384178016685014,18.443371604010604,0.0,11.793873928525102,0.16607514444299917
DAWN,2026-02-25 13:35:00,11.65,11.65,11.65,11.65,350.0,0.9672051584275199,-0.00949989406494884,-0.05029266924968745,-0.04079277518473861,17.527502819840212,0.0,11.78823181368098,0.15421263412564207
DAWN,2026-02-25 14:20:00,11.75,11.75,11.75,11.75,500.0,1.5557476231633505,-0.002815218860270856,-0.04431179876007718,-0.041496579899806325,16.277116092117495,0.0,11.786732526869962,0.15034030311666763
DAWN,2026-02-25 14:25:00,11.62,11.71,11.21,11.21,6538.0,-4.433077578857625,-0.03256103758466406,-0.0821978768806364,-0.04963683929597234,16.79880199729761,-0.40999999999999837,11.764115565031924,0.17817313860833414
DAWN,2026-02-25 14:30:00,10.8,11.46,10.5,11.195,126219.0,-2.737595676840332,-0.050002972462332054,-0.11214055487388741,-0.062137582411555356,18.648836421097172,0.3949999999999996,11.741797307579692,0.23401791442202463
DAWN,2026-02-25 14:35:00,11.22,11.29,10.7,10.715,123094.0,-10.856905158069885,-0.08837998304940695,-0.17261256122331403,-0.08423257817390709,20.36672552891105,-0.5050000000000008,11.701530746498134,0.25944520624902284
DAWN,2026-02-25 14:40:00,10.78,11.3,10.75,11.175,117290.0,-3.663793103448265,-0.07767686735393935,-0.18132866236633127,-0.10365179501239193,21.920423763577467,0.39500000000000135,11.68088248192958,0.28269912008837844
DAWN,2026-02-25 14:45:00,11.19,11.245,11.075,11.09,78827.0,-7.4290484140233755,-0.07137593984295675,-0.19287171981608786,-0.12149577997313112,23.363143552910568,-0.09999999999999964,11.657710619893125,0.27464918293920854
DAWN,2026-02-25 14:50:00,11.09,11.5554,11.0345,11.44,123806.0,-2.555366269165249,-0.04024115966791139,-0.17179722955802035,-0.13155606989010896,23.405555121303507,0.34999999999999964,11.649172948524766,0.29223852701497943
DAWN,2026-02-25 14:55:00,11.38,11.65,11.36,11.595,101782.0,-0.47210300429184615,-0.007525865080880989,-0.1409634012412102,-0.13343753616032922,23.088522029364672,0.21499999999999986,11.647048519170854,0.29207863222819525
DAWN,2026-02-25 15:00:00,11.595,11.6015,11.23,11.255,56039.0,-3.3905579399141628,-0.007107515102681872,-0.14232193003868154,-0.13521441493599967,23.11956068508697,-0.33999999999999986,11.631674067438663,0.2977515870690384
DAWN,2026-02-25 15:05:00,11.26,11.38,11.21,11.245,47821.0,-3.4763948497854136,-0.005878166382201788,-0.14256212291375192,-0.13668395653155013,23.198798079122422,-0.015000000000000568,11.6165103785195,0.28862647370696426
DAWN,2026-02-25 15:10:00,11.22,11.24,11.125,11.15,37129.0,-5.106382978723401,-0.009616047747333628,-0.14870401621571716,-0.13908796846838353,23.491729403057178,-0.07000000000000028,11.598215853871677,0.2765817255850382
DAWN,2026-02-25 15:15:00,11.16,11.2,11.06,11.145,46126.0,-0.5798394290811859,-0.010505840119638177,-0.15222026861793125,-0.14171442849829308,23.931461766869127,-0.015000000000000568,11.580442683131611,0.26682588804324964
DAWN,2026-02-25 15:20:00,11.145,11.145,11.03,11.045,36284.0,-1.3398838767306853,-0.015602594229356809,-0.1612176712849891,-0.14561507705563229,24.419183490168827,-0.09999999999999964,11.55944493085194,0.2559811817544461
DAWN,2026-02-25 15:25:00,11.05,11.24,11.04,11.22,41441.0,4.713019132057861,-0.005483591163088941,-0.15246956600949346,-0.14698597484640452,24.39453259845549,0.16999999999999993,11.546133364936178,0.2519825259148429
DAWN,2026-02-25 15:30:00,11.21,11.22,11.04,11.18,60778.0,0.04474272930647949,-6.640064602753126e-05,-0.14706897565393895,-0.14700257500791142,24.37164248472168,-0.030000000000001137,11.531775193762211,0.24684091692092563
DAWN,2026-02-25 15:35:00,11.155,11.16,11.0,11.015,35724.0,-0.6762849413886274,-0.005857249860655639,-0.15432413733373096,-0.14846688747307532,24.482492013071447,-0.1399999999999988,11.511509499889183,0.24206656571228807
DAWN,2026-02-25 15:40:00,11.015,11.18,11.0,11.14,80566.0,-2.622377622377614,0.0001509570058159937,-0.14827819121580532,-0.14842914822162132,24.468976198607614,0.125,11.496940499893528,0.23763323958998178
DAWN,2026-02-25 15:45:00,11.15,11.16,11.02,11.0301,55814.0,-4.871927554980604,-0.001751489786132182,-0.15061851045428654,-0.14886702066815435,24.45642579946263,-0.11990000000000123,11.478633029309467,0.23065943676212597
DAWN,2026-02-25 15:50:00,11.05,11.16,11.05,11.06,18515.0,-1.7325633051976874,0.0004132497693504211,-0.14835045845646633,-0.14876370822581675,24.444771857399424,0.009999999999999787,11.46221604776792,0.2234623341362599
DAWN,2026-02-25 15:55:00,11.065,11.14,11.06,11.13,16982.0,-1.0226767452200858,0.007571890147619609,-0.13929884554129224,-0.14687073568891185,24.433950339769307,0.06500000000000128,11.449187967463295,0.2132150245550985
DAWN,2026-02-25 16:00:00,11.125,11.14,11.0,11.01,21400.0,-1.2556053811659251,0.005342729061316831,-0.1401923243622658,-0.14553505342358264,24.692376008492573,-0.11500000000000021,11.431964909915715,0.20798537994402008
